ID,留言编号,留言用户,留言主题,留言时间,留言详情,反对数,点赞数
193,193509,A00047604,A3区学士街道超规划建筑依然在建，留言的回复并不真实,2019/7/4 22:54,尊敬的领导您们好我是网友学士老梁非常感谢您们的关注超规划建筑怎样认定合法性一文回复中5月30日学士街道已组织对该处超建部分进行了强制拆除目前该处房屋建设已停工的描述我网友老梁认为该回复与事实不符不实事求是目前超建部分不但没有强制拆除而是一直未停在建并且在装修中有拍摄的超规划建筑物的照片可以作证不信领导可以来实地考察学士街道向上级汇报不真实欺下瞒上没有依法行政铲除违法建筑不当回事为维护法律尊严和政府形象特请政府继续关注此事原帖链接A3区学士街道超规划建筑的合法性怎样认定,0,18
193,195339,A00032764,A5区洞井村清产核资合规则合程序吗？,2019/1/3 12:21,关于洞井村委会清产核资工作清查违反规定和程序的报告楚农联201833号关于全面开展农村集体资产清产核资工作的通知十一工作步骤和方法2全面清理阶段以村组自查为主全面进行清理对资源的清理要充分利用已有调查成果采用遥感影像与实地勘测丈量相结合的办法查明实际数量及其权属那么目前洞井村委会已经在昨天上午公示清产核资结果请问洞井村委会责任人为什么不支持组级自查a清产核资公示没有看到针对所有村民小组的经营性资产和资源性资产的清单b洞井村委会没有按照农村集体资产清产核资办法第六条清产核资工作要坚持民主公开执行到位也就是清产核资结果公示之前一系列的清产核资工作进程洞井村委会没有张榜公布告知和复印相关资料给村民组长告知群众村民小组的村民也没有听说过洞井村委会要求群众参与清产核资的组级自查c洞井村委会是有村民会议记录的听说洞井村责任人没有安排清产核资组级自查即所有村民小组清产核资自查为什么洞井村委会没有对洞井村所有资源性资产查明实际数量a关于要求公开相关土地出让如原威旺大酒店所有方与洞井村委会土地相关公开德庆水韵山城开发项目土地有没有流失需要查清等8项内容要求洞井村委会责任人告知清产核资小组和全体村民已经平台曝光和请求洞井街道督促至今已经洞井村委会清产核资公示洞井村委会仍然没有公开既然不公开就不可能查清资源性资产的来龙去脉也就无法查明实际数量洞井村委会责任人这样做的目的是不是故意隐瞒群众知情权反对群众监督清产核资工作呢b为什么没有集体资产所有权有争议的土地的清产核资报表公开给群众农村集体资产清产核资办法第二十五条对集体资产所有权有争议的除法律法规已有规定外可协商解决协商不成的可列为待界定资产也可以通过仲裁或司法程序解决综上希望上级领导重视并落实各自的领导责任和行政责任对于洞井村委会目前的清产核资公示应该认定为取消并责令重新按规定按程序落实洞井村清产核资工作希望对于工作中责任人员的违规行为给予追究责任,0,0
193,202351,A000101650,在A市参公管理事业单位工作的公务员在改革中受到不公平待遇,2019/10/22 18:33,关于反映在机构革中受到不公平不公正待遇的信尊敬的杜书记我们是部分在A市参公管理事业单位工作的公务员几年前怀着对省会的热爱对省会党组织的信任我们从外地党委或政府工作部门通过公开考试来到A市工作可是在这次机构改革中却遇到不公平不公正的待遇现向您反映一是不公平按照中央的要求机构改革中同类单位同类人员的安置政策应该同等对待而在这次机构改革中A市编委办市委组织部却对部分单位和人员实行特殊政策比如市两型办属于参公性质的事业单位这次改革中改制为公益一类事业单位该单位有5名从各地市州党政部门选调的5名科级干部却享受优惠待遇在改制前分别调到了市政府的工作部门市数据局市行政审批服务局市发改委等单位而我们这些绝大多数同属参公事业单位的公务员从各地市党委和政府工作部门选调而来却没享受这一政策二是不公正这次改革的一大原则是编随事走人随编走但是A市编委办等单位在执行这一原则中严重走样部分参公事业单位的的行政审批职能划归相应的政府工作部门后市编委办只是简单的增加这些政府工作部门的编制而对这些编制用途不作监督管理任由政府工作部门选调一些不在行政审批岗位或没从事过行政审的干部到政府工作部门工作将会引发用人上的不正之风比如市地方海事局拟将100余项行政审批工作划归市交通局市交通局被增编而市交通局在市海事局选调了6名干部6名干部中有4名干部不在行政审批岗位工作且从未从事过行政审批工作而通过公开选调到海事局的公务员且在行政审批岗位的工作人员却被市交通局自行设置的专业年龄种种条件排除在外根据省编委相关文件机构改革中划转到政府工作部门或执法部门的人员只要符合参公身份身体健康大专以上文化在相应岗位上这四个基本条件这样不公正对待外地到A市工作的公务员的现象在A市不是个例而是大面积存在因此为使这次机构改革保持公平公正敬请领导对上述事实进行调查处理恳请领导按照A市两型办干部的政策对我们这些从外地党政部门选调公务员参公人员进行安置如果不能实行政策型安置我们建议在进行干部划转中一律实行公开考试我们愿意通过考试来决定自己的前途和命运A市部分参公管理事业单位公务员2019年10月22日,1,6
193,204682,A00047012,A1区东方家园土地被贪，农民维权艰难,2019/1/31 14:02,A市人民政府60号令中第七条规定生活安置留地指标人平55生产安置留地指标被征收地面积到610安置而且在国土局落实了两岸用地全拨给农场了而农场只给生活安置地人平11按户型每户克扣四人户23五人户扣25六人户扣28按55除社区道路绿化间距社区公益用地最低利用率30人平还应有165实用生活安置地他们就这样公正的克扣农场农民的两安用地被农场干部鲸吞了导致场民依法促级有序维权18年之久遭受区场干部打着维稳幌子调派公安百般蹂躏镇压捏造事实拘留收监等等不择手段的折磨但仍依法上访至国土资源厅省厅给予了20117号复核意见书明确了农场农民的再就业生产安置用地2147亩于是我们申请市区国土局进行土地执法并申请省国土局监督省厅说你们没权要求土地执法我明确告诉你们农场将你们的就业安置地卖了他们违反了相关政策你们的农场地价不低于400万1亩地卖了没有地安置你们农场必须将卖地收益为你们农民办妥社医两保生活不能低于开发前水平但是事与愿违基层官僚大打太极拳但场民只得一如既往维权只至18大召开政策英明求真务实8费真是剥皮法至于世嘉会75亩5065万元避而不谈特此举告东方家园40亩httpsbaiducom亩共计2147亩是我们子孙后代的生产安置用地干部拿着老百姓的钱吃喝玩乐嫖赌逍遥不顾老百姓的死活忘上级领导职能部门严查严惩这些A1区的贪污分子给老百姓一个交代我们是实地农民希望这2147亩土地留给我们的子孙后代为我们场民买好社医两保,0,0
193,214121,A00052595,控诉A3区政府违法征拆，暴力对待被征收人,2019/9/25 22:25,标题西地省A市滨江新城建设开发有限责任公司A市A3区政府二次毁我家暴征暴拆征拆违法被迫上访十一年未果打击报复控告人潘平安住西地省A市A3区谷山乐园A10栋三单元号身份证号电话被控告人西地省A市滨江新城建设开发有限责任公司董事长刘雄继二任A3区原城市建设开发公司法人代表刘阳悦彭昊原法院院长周兵一及团伙控告事实与理由滥用职权行政违法失职渎职二次毁我家征拆手段违法暴征暴拆同时欺压打击报复陷害控告人潘平安的事实及遭遇被控告人一是虚构公共利益大搞政绩工程打着基础设施及环境整治工程的旗号搞株连式拆迁将不该拆的地方乱拆滥拆不遗余力圈地拍买二是采用种种手段威逼被征拆户就范服从以政府行为省市重点工程为由来威胁哄骗诱迫不知真相的群众故意破坏居住环境制造生活困难施以精神折磨逼迫签约搬迁宪法第十三条公民合法的私有财产不受侵犯地方政府令不能凌驾于宪法之上必须服从宪法现在是市场经济不是计划经济所以政府没有资格指导定价房产价格由业主说了算控告人被迫上访十一年未果被A3区政府报复陷害造成很多一系列严重问题的事实及维权遭遇2008年11月20日A3区政府偷拆暴征暴拆我A市锌厂18栋房屋与修潇楚中路无关无任何合法手续2009年岳银小区31栋603号拆迁安置房屋和A市锌厂18栋707号房屋签约拆迁款被截留扣押害我家住三年半危楼2012年2月15日再次指使A3区法院釆用不合法的征收决定未给钱再次强制执行暴征暴拆我岳银小区房屋还拘留我十五天害我被毛纺织厂除名无退休无医保无生活保障上访打击报复关押二百多次拘留十几次拘禁虐待毒打折磨多次绑架几十次控制人身自由1年2011年9月7日我和谢运被观沙岭街道办接送观沙岭派出所我被A3区分局原副局长罗慧在观沙岭派出所掐住脖子毒打现派出所长王滔在场被违法关押二天不给饭吃指使警察王忠陈桂芳和俩名治安队员押送我回家俩干警用脚踢开我家门后翻箱倒柜找东西从抽里抢走我丈夫写给我的拆迁委托书和其他财物8日晚将我送进A市法制教肓基地非法拘禁虐待折磨6天6晚不准睡觉24小时强制看书每天6人轮流看守至使我全身浮肿下身流血不止全身肌肉不停抽筋眼睛肿涨看不清东西我倒在地上被观沙岭街道原法制办主任洪可掐住脖子强行拖起看拆迁和信访条律书2013年8月28日在北戴河旅游在34路公交车上因信访人身份被北戴河公安无故非法限制人身自由警察把我们控制在公交车上购到返程车票后强制把我们遣返回家后A3区政府打击报复故恶意制造冤假错案敲诈勒索A3区罪立案被刘阳瑞李雷冯求建等7人栽赃陷害指证A3区分局和A3区检察院敲诈勒索立案起诉后转送A市公安局和A市检察院以寻衅滋事转送A4区检察院起诉承办人章酮彭凌在主办的长开检刑诉2014195号寻衅滋事罪一案中滥用职权隐匿证据伪造证据和A4区法院承办人朱疸构结A3区政府潘平安寻衅滋事未刑事立案零口供被枉法裁判二年六个月打击报复欲加之罪,0,0
193,233487,A00083555,控告A3区城市建设开发公司报警栽赃陷害潘平安敲诈勒索,2019/12/28 21:53,控告状控告人潘平安住西地省A市A3区谷山乐园A10栋三单元206号身份证号电话被控告人西地省A市A3区城市建设开发公司原总经理刘阳悦被控告人西地省A市A3区城市建设开发公司原支部书记李雷被控告人西地省A市A3区城市建设开发公司原负责人冯求建被控告人西地省A市A3区城市建设开发公司原负责人谭单被控告人西地省A市A3区城市建设开发公司原负责人李蔓被控告人西地省A市A3区滨江新城拆迁安置建设指挥部原维稳部部长吉林付被控告人西地省A市A3区信访局副局长刘中控告事实与理由被控告人栽赃陷害捏造事实报假案做假证据诬陷潘平安岳公观受案字201313535号报案内容2013年9月24曰11时许A3区城市建设开发公司联系电话报警A3区观沙岭居民因不满拆条件提出二百万元的补偿无理要求在信访终结后多次缠访闹访向A3区观沙岭A3区城市建设开发公司施加压力企图达到其目的陷害潘平安涉嫌敲诈勒索刑事立案被起诉移送无管辖权的A4区法院被判有期徙刑二年六个月被控告人明知潘平安家二次被A3区政府强征强拆未给钱未安置虚构事实诬陷潘平安敲诈勒索敲诈勒索是以非法占有为目的对被害人使用威胁或者要挟的方法强行索要公司财务的行为政府二次强征强拆潘平安的房屋截留扣押签约拆迁款未给钱未安置反而变成潘平安敲诈勒索政府政府成了被害人明显颠倒黑白混淆是非被控告人以敲诈勒索刑事立案批捕最后罪名不成立又改成寻衅滋事罪继续诬陷潘平安制造冤假错案冯求建还在询问笔录中要求办案人员公安机关对潘平安违法犯罪的事从严打击从重处理无耻到了极点根据刑法第243条规定捏造事实诬告陷害他人意图使他人受刑事追究情节严重的处三年以下有期徙刑拘役或者管制造成严重后果的处三年以上十年从下有期徙刑国家工作人员犯前款罪的从重处罚请维护公平正义,0,0
193,245885,A00093731,举报A4区楚雅路拆迁办威胁恐吓老百姓,2019/8/26 11:04,尊敬的胡书记您好我们是楚雅路的住户现在举报A市A4区楚雅路拆迁办在楚雅路的拆迁征收过程中行政不作为乱作为威胁恐吓当地住户的行为楚雅路拆迁公告出来后我们大家都配合拆迁办提供了相应资料由于对政策不熟悉所以大家希望拆迁办能够提供相应的文件和规划图以及相关资料拆迁办对我们的要求一直都予以拒绝于是我们写联名信要求公开信息拆迁办收到我们联名信后贴出红榜公告扬言要以铁的手腕力威立信恐吓要挟当地遵纪守法的住户这种类似黑恶势力的行为影响极其恶劣严重损坏了党和政府的光辉形象我们楚雅路全体居民恳请胡书记为我们做主严令拆迁办依法仪规公平公正公开的进行工作严惩不作为乱作为以黑恶势力的方式损害党和政府形光辉形象的行为我们大家都终生感激感谢胡书记谢谢您的关怀感谢党的领导,0,11
193,250159,A00042042,A8县国有房屋征收中的土地上未登记建筑认定标准是什么？,2019/12/31 22:56,2016年我所居住的房屋纳入棚改征收范围征收开始之前各部门联合认定我的房屋为违法建筑仅补偿建筑材料费本人不服一直没有签订补偿协议2017年A8县市城管局对我下达行政处罚决定书认定我的房屋第三层为违法建筑本人不服在法定期限内向A8县市人民法院提前诉讼2018年3月1日A8县市城市管理执法局撤销对本人的行政处罚决定书其理由是本人房屋建设于1991年无法适用规划的相关法律法规本人的房屋在红线图内建于1994年以前那本人的未登记房屋到底属于什么建筑到现在都没个结论导致本人房屋无证的原因是历史原因造成的应当按照合法面积予以计算本人未登记房屋都在红线图内建设年代都在1994年之前的房屋,0,0
193,250572,A0007886,A8县月山村村霸操纵基层选举、侵占集体利益等行为盼查,2019/9/18 10:38,请求上级领导严厉打击月山村黑恶势力村霸老赖姜平建主要存在以下几点的事实一操纵基层选举在2014年和2017年两届村两委换届之时不择手段拉帮结派雇佣姜平雪到处送烟拉票二在自己的任职期间利用自己的亲信充实到村级监管班子里把不懂财务的人更换到财务监督小组一是充实自己的势力二是为自己的某些勾当奠定基础三公报私仇村卫生室设在月山村部里姜楠负责村卫生室离婚姜平建多次对姜楠进行强暴未遂姜楠死活不从导致强奸未遂的姜平建变本加厉在他任职期间处处刁难姜楠今年六月二十八号下午酗酒后口出狂言逼姜楠把村卫生室搬出月山村部当时姜楠妹妹在场与姜平建辨论时姜平建骂娘之后两个人发生肢体冲突把姜楠妹妹打倒在地致使姜楠妹妹多处软组织受损并声称月山是我的我说了算而且还威胁黄材卫生院的工作人员到月山进来得就出去不得这属于什么性质典型的村匪恶霸四利用职务之便想方设法侵占集体利益具体问题如下12017年洪灾村里水毁工程多且面广利用工程项目虚报工程项目2017年所有水毁工程实际为881610元而通过虚设承包人把工程款结算为1272942元共计虚拟391332元请问这多余工程款流去哪里了2把2014年已完成的月山村部分村民的安全饮水项目在2017年又虚报一次套取水务局下拨的自来水奖补资金150000元现以在2017年七一洪灾虚报工程款项套取出去了以上两条是否可以认为借用国家的项目来大肆敛财呢五违规操作村委工程项目12018年2月对村部广场和村民文化广场第一期工程建设在未履行公开招投标的情况下进行施工大约耗资10多万元这目的何在猫腻又何在2在村部广场和村民文化广场的硬化建设中在中标未下浮的情况下私自变更施工用材施工工艺施工项目这其中有何猫腻32019年村部购置了近11万元的垃圾桶也没履行集中采购的招投标这违背上级财务制度这背后又隐藏了什么以上说明是不是假公济私中饱私囊呢六谁在保护老赖致使国家银行资金流失姜平建姜明辉夫妇共欠A8县农商银行黄材支行28万多元十多年其背后保护伞是谁难道他们是守信用之人他前几年的村干部工资都是打在邻居的直补存折上利息却未交这种典型的老赖又任何能胜任党支部书记呢七只要村民对他提意见就会大打出手2018年四月在毛田组开村民小组户主会村民姜军桂提出自己的建议和意见作为村支部书记不向村民解释就大打出手还扬言要搞死他在旁人的竭力劝告下才放过了他还有好多其他的问题等等八霸占民生资金在二0一三年期间侵占二家组姜佑新家低保资金后经政府个别领导的提酲钱是退了可见这种人的德性九耍领导权威无视国家法律法规尊严破坏耕地未经村民代表大会表决在基本农田保护区内建村集体经济组织办公室现建了一层暂时停了十打着乡村振兴的幌子设立兴月食品加工厂实为敛财的小金库主要存在的现象有1把大吃大喝肆意挥霍的不正当开支全部塞在加工厂2在村干部不知情借款的前提下借口还债务10万元并指使后备村干部姜晨还刘鸿晓5万元请上级职能从食品加工厂下手严查资金到底流向何方给大家一个真相综上所述姜平建是个典型的村庇村霸黑恶势力村民敢怒不敢言请各级职能部门明察秋毫铲除毒瘤还月山一个风清气正平安人居环境,0,0
193,260496,A00054223,举报A7县福临镇古华山村民涉嫌伪造公章，套取国家资金,2019/7/10 0:49,尊敬的领导您好关于西地省A7县福临镇古华山村邓家湾组2017年土地确权彭进黄新德涉嫌伪造公章假指纹在邓家湾组土地确权公示表按印冒名签字涉嫌虚报造假60亩土地确权面积套取国家资金举报A7县农林局负责人苏翔于2019年6月28日前来古华山村村部处理此案苏科长认为这是一起普通的土地确权纠纷事件目前邓家湾组否认这说法事实如下其一黄新德涉嫌伪造公章假指纹在确权公示表按印签名违反了中华人民共和宪法第二百八十条而且侵犯了公民和集体合法权益福临镇纪委只在古华山村三长会口头责令黄新德辞去公职没有按党纪国法追其刑责其二邓家湾组土地确权卫星公示图上多处虚设无历史依据承包户名和丘名数据图中有丘块表中无面积表中有丘名图中无丘块每次公示表册与图纸数据不一致两者差距翻倍负责测绘公司工作人员对邓家湾组土地确权卫星公示图丘块数据不能承担责任对当面提出众多疑点不能解释和说明其三丶土地确权是按程序从摸底登记承包户现场丘块指界最后进行三次公示确权为240余亩与国家法定计税182亩相差60余亩村镇县三级负责人不能对所公示数据的合法性负责但涉嫌虚造60余亩已在清产核资中套取国家资金邓家湾组村民及本人对以上所言可承担一切法律责任望上级领导从严查实处理此案维护国家法律法规落实党的方程政策谢谢举报人彭林旺2019年7月10日,0,2
193,265242,A00054222,请依法处理好A7县星沙商业乐园的历史遗留问题,2019/3/29 14:11,尊敬的县委书记沈谋裕先生您辛苦了请您亲自督办希望能够得到全面依法解决我举报县政府对规划档案资料遗失行政处罚无人管我为星沙商业乐园上访15年A7县政府拒绝信息公开的案子严重违反政府的行政法规上法院打官司整整五年西地省高院不立案直接下裁定书A市检察院都出了中止审查决定书终止审查决定书玩弄文字游戏然后又不支持抗诉了我2018年11月18日到涉法涉诉中心请求再审就一直没有等到结果为什么近些年我多次送材料到省纪委中央第5组回头看和中央第八巡视组都没用为什么信息公开之行政官司都不能在法院里解决A7县政府既然胆敢拒绝信息公开A市政府12345市长热线回答经过信访局纪委法院检察院的都不管西地省市政府领导都是层层推诿层层不管甚至层层刁难请您亲自督办能重视群众呼声更能特别关爱残疾人的正当要求实名举报人彭乔松2019年3月29日,0,0
193,266827,A00054222,星沙商业乐园在A7县规划局的档案遗失无人管,2019/3/16 22:09,尊敬的胡书记您好请您费心督办希望能够尽快依法解决问题本人举报A7县政府在星沙商业乐园A7县规划局档案遗失无人管我为星沙商业乐园上访15年A7县政府拒绝信息公开的案子严重违反政府的行政法规打黑上法院打官司整整五年西地省高院不立案直接下裁定书A市检察院都出了中止审查决定书终止审查决定书玩弄文字游戏然后又出一份不支持监督告知书2018楚0121行初86号2018楚01行终345号2018楚行申137号信息公开之行政官司都不能在法院里解决A7县政府既然胆敢拒绝信息公开A市政府12345市民服务热线回答经过信访局纪委法院检察院的都不管再说市委市政府领导都是层层推诿层层不管甚至层层刁难我只能再请胡华衡书记在百忙之中能够请亲自督办能重视群众呼声更能特别关爱残疾人的正当要求实名举报人彭乔松2019年3月16日,0,1
193,282476,A00025600,请A市洞井村委会落实清产核资工作进程的相关民主公开,2019/1/7 11:39,请洞井村委会负责人尽快对我们公开如下为了保证清产核资的民主公开我们有知情权我们可以主张权利公开是洞井村委会的法定义务请尽快对洞井村所有群众公开如下一洞井村委会填写的下列15项清产核资表1资源性资产清查登记明细表1农用地2资源性资产清查登记明细表2建设用地3资源性资产清查登记明细表1未利用地附报4资源性资产清查登记总表5资源性资产清查登记汇总表6长期投资清查登记表7固定资产清查登记表经营性固定资产8固定资产清查登记表非经营性固定资产9在建工程清查登记表10资产负债表组织类11资产负债表全资企业类12资产负债表合并报表13资产负债汇总表组织类14资产负债汇总表全资企业类15资产负债汇总表合并报表二中共西地省委西地省人民政府关于稳步推进农村集体产权制度改革的实施意政府发文24号文件七清产核资工作一般遵循制定工作方案清理核实资产进行权属界定开展价值评估公开公示结果核销调整账务归档整理造册审核上报备案建立健全台账等基本程序文件没有对这些程序允许颠倒或错乱没有要求在清产核资结果公开公示结果之后进行制定工作方案开展价值评估和进行权属界定那么既然洞井村委会目前已经对清产核资公示有几天了公示前面几个程序如何落实的我们有知情权请对全体村民公开以下洞井村委会各村民小组名下的集体土地详单洞井村委会各村民小组拥有合法组级门面的详单洞井村委会落实的清产核资进行权属界定的村民代表大会记录和权属界定申请表洞井村委会落实的清产核资开展价值评估的评估结果和群众认可签字的记录洞井村委会落实的清产核资程序清查核实资产的帐外资产清查工作细节洞井村委L6县意进行清产核资结果进行公开公示的会议记录召开全体村民会议制定农村集体产权制度改革方案的证据例如视频调取监控或会议记录相关洞井村离任经济责任审计报告公开给群众查看群众应该有知情权应该可以知道以,0,0
193,282987,A00085459,A市计生委怎么不办理独生子女证？,2019/1/6 9:52,我与丈夫于2014年8月1日生下一子期间在外地不了解独生子女政策2016年停办之时也没有收到任何通知后来找村里管计生的主任找街道办事处计生办均不受理办理独生子女证现我根据西地省人口与计划生育条例2016版中提出自修改决定正式实行之日起不再发放独生子女证这一条未说明2016年1月1日之前出生的孩子不能办理独生子女证计生办以这个文件作为实行标准拒绝给我办理是不是存在问题据海南一案例体现法院判定海南省卫生健康委员会于2016年1月7日作出的琼卫指导20161号关于做好实施全面两孩政策近期有关工作的通知通知全省计生部门从2016年1月1日起对自愿只生育一个子女的夫妻不再办理独生子女父母光荣证该通知属于海南省卫生健康委员会制定的规范性文件该通知的该项内容与中华人民共和国人口计划生育法和海南省人口与计划生育法规定内容相抵触建议海南省卫生健康委员会及时修改或者废止通知中违反上位法规定的内容根据上述案例体现我办理独生子女证是可以的现我地征收在即征收办只认独生子女证不认人我空有独生子女家庭之名而享受不到独生子女待遇希望有关部门给予我解释与帮助,1,1
203,196072,A00050651,A市家四水厂乖乖兔电动车商家逃避责任,2019/8/5 18:50,本人于2019年3月27日在四水厂乖乖兔电动车直营店购买了一辆全新乖乖兔牌电动车当时商家以当月发票已开完暂未来得及购买发票为由仅给我开具了购车收据未开发票当时觉得乖乖兔是西地省自己的品牌而且门店有正规的营业执照相信它不会有什么问题也没有深究发票问题2019年7月12日在购车不到4个月的时候发生了严重的事故导致我丧失了劳动能力2019年7月12日下午3点半左右我骑电动车在西二环辅道由南往北正常行驶突然电动车右减震器脱落车前轮失去控制将我从电动车上甩出直接撞击到路边路灯电杆上导致我右边8根肋骨断裂骨折情况非常严重我于当天晚上进去航天医院住院治疗家人将出事电动车拉到购车直营店找老板要个说法在我住院第三天电动车直营店老板和厂家某负责人到医院来看望了我并承认是他们电动车的质量问题导致我的伤残表示他们会承担相应的责任治疗费用和误工费用他们会一并承担看到态度这么好的厂家我也轻信了他们的口头承诺并没有签据其他书面的赔偿承诺自从这次之后乖乖兔的厂家便再无音讯我们多次通过电动车直营店老板表示希望厂家出面跟我们坐下来谈治疗费等赔偿问题均被厂家拒绝因为我是家里的主要经济来源事故导致我现在不能工作家里经济情况紧张厂家又避而不见无奈之下我们找到了电视台希望电视台出面帮我们联系厂家电视台采访了此事也电话联系了厂家厂家在跟电视台的电话中表示此事事故确实是他们的责任他们会负责但是也仅仅这么一句口头承诺此后也再无音讯我现在也是没有办法了希望政府方面能出面帮帮我乖乖兔牌电动车是我们西地省自己的品牌出了事就这么躲起来不负责政府必须负好监管他们的责任请政府一定要救救我们老百姓,0,0
203,201461,A00095021,请A3区公安民警妥善处理网友涉嫌诈骗一事,2019/10/26 11:04,我是一名教师2016年通过探探社交软件认识了刘训化名2017年6月开始追求我直到2017年10月23日从才和他在一起之所以在一起是因为第三次见面强迫我发生了关系花言巧语并且对我说负责之后我才没有报警才选择在一起期间也跟我说过自己是做家装这块的在2017年10月28日的中午突然跑到我的学校来找我对我说因为工程出了点问题要我借钱给他当时我没有多想就直接问了需要多少钱他说需要三万我当时把自己所有的积蓄借给他是1万6千块钱后面我不知道他什么时候拿我的手机操作了蚂蚁借呗贷了22000元从那以后每次来我租房子的地方来找我名义上说是来看我其实都是在我的手机操作贷款因为奔着结婚的目的去的所以期间没有任何怀疑当2017年11月份开始频繁收到还款短信我就觉得不对劲问了他他说他来处理并且找借口把我忽悠过去在2018年4月22日晚上他的一个朋友告诉我他已经结婚了并且有了孩子我不相信我就要他朋友提供信息给我看最后确定是真实的那一刻我简直崩溃了我去报警了警察说证据不足要我搜集证据期间我就一直在搜集证据在那期间有一次还款他没有钱了就偷走我银行卡里的一万块钱最后我在2018年7月报警报警多次也打了A3区分局的电话才给我做笔录在2018年8月6日立案立案至今没有任何结果每次去问他们要么不见我要么不接我的电话有一次遇到办案民警后民警说证据不足需要我补充证据他们给我提的要求我都做到了他们也去做了一部分调查结果是如我所说在报警之前渣男没有给与任何承诺也没有一张条立案后民警为了推卸责任把渣男叫过来写了一张借条从那以后民警就再也不予办案了当时我不肯签字我也不清楚那个借条是否有效我想拿着借条去法院问问民警逼我签字才能再拿走当时的我什么也不懂就被民警坑了出事以后所有网贷的暴力催收电话全部打给我甚至我的家人朋友我每天要接200多个骚扰电话这样的情况至今都还存在2019年6月22日办案民警给我打了电话他把渣男叫过来亲口承诺要渣男给我还钱还我安宁的生活可是渣男没有兑现承诺民警至今不见我不给与我任何回复我向他递交了那么多的案例只字不回我拿着材料去过检察院去过分局去过市公安局都被阻拦过分局只是安慰我派出所要我去打民事官司检察院那边说这个事情归派出所管还没有到他们这边来如今我因为这个事情患有重度抑郁靠吃药维持目前为止所欠网贷以及我的积蓄代还的网贷本金合计有61万多公安机关至今不给与任何答复我无处可走,1,0
203,206770,A00091968,A2区暮云派出所报案1个月，反复推脱不予立案,2019/10/11 11:32,您好很抱歉冒昧的打扰您了实属无奈之举今年9月12日在A2区格兰小镇135栋拨打110报警电话报警暮云派出所的民警前来接警我们因被格兰小镇135栋业主肖钢诈骗而报警警方未第一时间出警期间三次打来电话称能不能不来现场在我们再三要求及多次保健下才姗姗来迟警方到达现场后并未收集我们说提及的证物电脑等导致我们到警局后嫌疑人的妻子潜回家伙同他人转移我们当场提交了我们所准备的材料打款截图聊天记录等之后被要求回家等消息大概2个星期左右没得到任何答复没有任何进展多次前往派出所问询民警都不予理睬直到9月25日我们到市局的信访部门寻求帮助后在信访部门领导的帮助下26日暮云派出所才安排了一个叫蒋黔楚的所长接待我们并说明了立案条件让我们准备资料并承诺立案条件达到诈骗金额120万以上被骗人数30人就能马上立案侦查第二天被骗人员到所里报警录口供并且补交了材料后离开直到今天10月11日依然没有任何消息打电话去询问一直被各种推诿立不立案依然不给答复暮云派出所的所作所为令民众寒心请求帮忙让犯罪行为得到惩罚让民众的冤有处申,0,1
203,208291,A00052771,A1区马王堆顺发驾校不发工资,2019/7/1 15:56,本人在A市A1区马王堆顺发驾校上班开始实习七天说入职之后5000底薪开始我们一批驾校教练10多个人一起办理入职后需要叫1260元因为一开始上班交钱所以有点不愿意所以我们就一起再三确定是否有有工资经负责人再三确定说入职交钱后就有工资所以我一批入职员工没办法都交了钱在工作一个月我们看人员走动好大好多学校教练都没什么钱吃饭买烟开会时我们就去询问工资的问题结果驾校就否认有工资的问题而且态度不好说不想干就走工资没有我们在这边上班想想做了一个月早上七八点起床晚上八九点下班结果工资没有自己还往里面贴钱当时驾校语气又差有个同事就动手了结果现在还在派出所而我们走法律途径现在也走不了劳动局我们跑了五六个地方最后就是让我们找证据请律师这类的我们都是打工的一来没这么时间和金钱去耗但是驾校现在还是这这种方式骗人我们是没办法解决这个问题了钱如果不给我们都算了但是看着这个驾校现在还在欺骗别人希望有相关部门解决这个事情也不要让再多的人受骗,0,0
